id,vendor_id,model,jpg_url,h264_url,mjpg_url,resolution,shape,onvif,psia,ptz,infrared,varifocal,sd_card,upnp,created_at,updated_at,model_slug,audio_io,default_username,default_password,more_info,discontinued,wifi,poe,audio_url,official_url
354,dlink,dcs-6314,image/jpeg.cgi,live.sdp,video/mjpg.cgi,1920x1080,Dome,t,f,f,t,t,t,t,47:51.1,47:51.1,dcs-6314,t,admin,,,f,f,t,,http://www.dlink.com/rs/sr/support/product/dcs-6314-full-hd-wdr-varifocal-day-night-outdoor-dome-network-camera
355,dlink,dcs-6511,image/jpeg.cgi,live.sdp,video/mjpg.cgi,1280x1024,Dome,f,f,f,t,t,t,t,47:51.2,47:51.2,dcs-6511,f,admin,,,f,f,t,,http://www.dlink.com/rs/sr/support/product/dcs-6511-outdoor-hd-poe-day-night-vandal-resistant-fixed-dome-camera-with-ir-led
356,dlink,dcs-6513,image/jpeg.cgi,live.sdp,video/mjpg.cgi,2048x1536,Dome,t,f,f,t,t,t,t,47:51.3,47:51.3,dcs-6513,t,admin,,,f,f,t,,http://www.dlink.com/rs/sr/support/product/dcs-6513-full-hd-wdr-day-night-outdoor-dome-network-camera
357,dlink,dcs-6616,image/jpeg.cgi,live.sdp,video/mjpg.cgi,ntsc:704x480/pal:704x576,Dome,t,f,t,f,f,t,t,47:51.5,47:51.5,dcs-6616,t,admin,,,f,f,f,,http://www.dlink.com/rs/sr/support/product/dcs-6616-12x-wdr-day-night-speed-dome-camera
358,dlink,dcs-6815,image/jpeg.cgi,live.sdp,video/mjpg.cgi,ntsc:704x480/pal:704x576,Dome,t,f,t,f,f,t,t,47:51.6,47:51.6,dcs-6815,t,admin,,,f,f,f,,http://www.dlink.com/rs/sr/support/product/dcs-6815-outdoor-18x-wdr-day-night-speed-dome-camera?revision=deu_reva
359,dlink,dcs-6818,image/jpeg.cgi,live.sdp,video/mjpg.cgi,pal:704x576,Dome,t,f,t,f,f,f,t,47:51.7,47:51.7,dcs-6818,t,admin,,,f,f,f,,http://www.dlink.com/rs/sr/support/product/dcs-6818-outdoor-36x-wdr-day-night-speed-dome-camera?revision=deu_reva
340,dlink,dcs-1130,image/jpeg.cgi,,video/mjpg.cgi,640x480,Box,f,f,f,f,f,f,t,47:49.5,28:05.5,dcs-1130,t,admin,,,t,t,f,,http://www.dlink.com/rs/sr/support/product/dcs-1130-wireless-n-network-camera
352,dlink,dcs-6113,image/jpeg.cgi,,video/mjpg.cgi,1920x1080,Dome,t,f,f,t,f,t,t,47:50.9,28:05.6,dcs-6113,t,admin,,,f,f,t,,http://www.dlink.com/rs/sr/support/product/dcs-6113-full-hd-poe-day-night-fixed-dome-camera-with-ir-led
360,dlink,dcs-6915,image/jpeg.cgi,,video/mjpg.cgi,1920x1080,Dome,t,f,t,f,f,t,t,47:51.8,28:05.6,dcs-6915,t,admin,,,f,f,f,,http://www.dlink.com/rs/sr/support/product/dcs-6915-outdoor-20x-full-hd-wdr-day-night-speed-dome-camera
361,dlink,dcs-7010l,image/jpeg.cgi,live.sdp,video/mjpg.cgi,1280x800,Bullet,t,f,f,t,f,t,t,47:51.9,47:51.9,dcs-7010l,t,admin,,,f,f,t,,http://www.dlink.com/rs/sr/support/product/dcs-7010loutdoor-hd-poe-day-night-fixed-mini-bullet-cloud-camera-with-ir-led
362,dlink,dcs-7110,image/jpeg.cgi,live.sdp,video/mjpg.cgi,1280x800,Bullet,t,f,f,t,f,f,t,47:52.1,47:52.1,dcs-7110,f,admin,,,f,f,t,,http://www.dlink.com/rs/sr/support/product/dcs-7110-outdoor-hd-poe-day-night-fixed-bullet-camera-with-ir-led?revision=deu+reva
364,dlink,dcs-7413,image/jpeg.cgi,live.sdp,video/mjpg.cgi,1920x1080,Bullet,t,f,f,t,f,t,t,47:52.3,47:52.3,dcs-7413,t,admin,,,f,f,t,,http://www.dlink.com/rs/sr/support/product/dcs-7413-outdoor-full-hd-poe-day-night-fixed-bullet-camera-with-ir-led?revision=deu_reva
365,dlink,dcs-7510,image/jpeg.cgi,,video/mjpg.cgi,ntsc:704x480/pal:704x576,Box,f,f,f,t,t,f,t,47:52.4,28:05.7,dcs-7510,t,admin,,,t,f,t,,http://www.dlink.com/rs/sr/support/product/dcs-7510-day-and-night-outdoor-poe-network-camera-with-icr
366,dlink,dcs-7513,image/jpeg.cgi,,video/mjpg.cgi,1920x1080,Bullet,t,f,f,t,t,t,t,47:52.5,28:05.7,dcs-7513,t,admin,,,f,f,t,,http://www.dlink.com/rs/sr/support/product/dcs-7513-outdoor-full-hd-wdr-poe-day-night-fixed-bullet-camera-with-ir-led
577,dlink,dcs-2132l,image/jpeg.cgi,live.sdp,video/mjpg.cgi,1280x800,Box,t,f,f,t,f,t,t,48:17.1,48:17.1,dcs-2132l,t,admin,,,f,t,f,,http://www.dlink.com/rs/sr/support/product/dcs-2132l-hd-wireless-cloud-camera
578,dlink,dcs-2136l,image/jpeg.cgi,live.sdp,video/mjpg.cgi,1280x720,Box,t,f,f,t,f,t,t,48:17.2,48:17.2,dcs-2136l,t,admin,,,f,t,f,,http://www.dlink.com/rs/sr/support/product/dcs-2136l-hd-wireless-day-night-camera-with-color-night-vision
579,dlink,dcs-2210,image/jpeg.cgi,live.sdp,video/mjpg.cgi,1920x1080,Box,t,f,f,t,f,t,t,48:17.3,48:17.3,dcs-2210,t,admin,,,f,f,t,,http://www.dlink.com/rs/sr/support/product/dcs-2210-full-hd-poe-day-night-camera
580,dlink,dcs-2230,image/jpeg.cgi,live.sdp,video/mjpg.cgi,1920x1080,Box,t,f,f,t,f,t,t,48:17.5,48:17.5,dcs-2230,t,admin,,,f,t,f,,http://www.dlink.com/rs/sr/support/product/dcs-2230-full-hd-wireless-day-night-camera
581,dlink,dcs-2310l,image/jpeg.cgi,live.sdp,video/mjpg.cgi,1280x800,Box,t,f,f,t,f,t,t,48:17.6,48:17.6,dcs-2310l,t,admin,,,f,f,t,,http://www.dlink.com/rs/sr/support/product/dcs-2310l-outdoor-hd-poe-day-night-cloud-camera
582,dlink,dcs-2330l,image/jpeg.cgi,live.sdp,video/mjpg.cgi,1280x720,Box,t,f,f,t,f,t,t,48:17.7,48:17.7,dcs-2330l,t,admin,,,f,t,f,,http://www.dlink.com/rs/sr/support/product/dcs-2330l-outdoor-hd-wireless-network-camera
583,dlink,dcs-2332l,image/jpeg.cgi,live.sdp,video/mjpg.cgi,1280x800,Box,t,f,f,t,f,t,t,48:17.8,48:17.8,dcs-2332l,t,admin,,,f,t,f,,http://www.dlink.com/rs/sr/support/product/dcs-2332l-outdoor-hd-wireless-day-night-cloud-camera
585,dlink,dcs-5222l,image/jpeg.cgi,play.sdp,video/mjpg.cgi,1280x720,Box,t,f,t,t,f,t,t,48:18.1,48:18.1,dcs-5222l,t,admin,,,f,t,f,,http://www.dlink.com/rs/sr/support/product/dcs-5222l-pan-tilt-zoom-cloud-camera?revision=deu_revb
586,dlink,dcs-5230,image/jpeg.cgi,play.sdp,video/mjpg.cgi,1280x1024,Box,f,f,t,t,f,t,f,48:18.2,48:18.2,dcs-5230,t,admin,,,t,t,f,,http://www.dlink.com/rs/sr/support/product/dcs-5230-wireless-n-ptz-network-camera
587,dlink,dcs-5605,image/jpeg.cgi,play.sdp,video/mjpg.cgi,ntsc:704x480/pal:704x576,Box,f,f,t,f,f,t,t,48:18.3,48:18.3,dcs-5605,t,admin,,,t,t,f,,http://www.dlink.com/rs/sr/support/product/dcs-5605-securicam-h-264-ptz-network-camera
575,dlink,dcs-2121,image/jpeg.cgi,,video/mjpg.cgi,640x480,Box,f,f,f,f,f,t,t,48:16.9,28:06.0,dcs-2121,t,admin,,,t,t,f,,http://www.dlink.com/rs/sr/support/product/dcs-2121-megapixel-wireless-internet-camera
584,dlink,dcs-5020l,image/jpeg.cgi,,video/mjpg.cgi,640x480,Box,f,f,f,t,f,f,t,48:17.9,28:06.1,dcs-5020l,t,admin,,,f,t,f,,http://www.dlink.com/rs/sr/support/product/dcs-5020l-pan-tilt-day-night-network-camera
594,dlink,dcs-942l,image/jpeg.cgi,,video/mjpeg.cgi,640x480,Box,f,f,f,t,f,t,t,48:19.1,28:06.3,dcs-942l,t,admin,,,f,t,f,,http://www.dlink.com/rs/sr/support/product/dcs-942l-enhanced-day-night-cloud-camera
576,dlink,dcs-2130,image/jpeg.cgi,live.sdp,video/mjpg.cgi,1280x800,Box,t,f,f,f,f,t,t,48:17.0,42:57.7,dcs-2130,t,admin,,,t,t,f,,http://www.dlink.com/rs/sr/support/product/dcs-2130-hd-wireless-camera
363,dlink,dcs-7410,image/jpeg.cgi,,video/mjpg.cgi,ntsc:704x480/pal:704x576,Box,f,f,f,t,t,f,t,47:52.2,28:05.6,dcs-7410,t,admin,,,t,f,t,,http://www.dlink.com/rs/sr/support/product/dcs-7410-securicam-day-and-night-outdoor-network-camera
367,zavio,zavio_default,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,640x480,Bullet,t,f,f,t,f,t,t,47:52.7,47:52.7,b5010,f,admin,admin,,f,f,t,,http://www.zavio.com/product.php?id=78
367,zavio,b5010,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,640x480,Bullet,t,f,f,t,f,t,t,47:52.7,47:52.7,b5010,f,admin,admin,,f,f,t,,http://www.zavio.com/product.php?id=78
368,zavio,b5111,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1280x800,Bullet,t,f,f,t,f,t,t,47:52.8,47:52.8,b5111,f,admin,admin,,f,f,t,,http://www.zavio.com/product.php?id=71
369,zavio,b5210,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1920x1080,Bullet,t,f,f,t,f,t,t,47:52.9,47:52.9,b5210,f,admin,admin,,f,f,t,,http://www.zavio.com/product.php?id=79
370,zavio,b7210,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1920x1080,Bullet,t,f,f,t,t,t,t,47:53.0,47:53.0,b7210,t,admin,admin,,f,f,t,,http://www.zavio.com/product.php?id=45
371,zavio,b7320,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,2048x1536,Bullet,t,f,f,t,t,t,t,47:53.2,47:53.2,b7320,t,,,,f,f,t,,http://www.zavio.com/product.php?id=86
372,zavio,b7510,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,2560x1920,Bullet,t,f,f,t,t,t,t,47:53.3,47:53.3,b7510,t,,,,f,f,t,,http://www.zavio.com/product.php?id=88
373,zavio,d3100,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1280x800,Dome,t,f,f,t,f,t,t,47:53.4,47:53.4,d3100,t,admin,admin,,f,f,t,,http://www.zavio.com/product.php?id=76
374,zavio,d3200,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1920x1080,Dome,t,f,f,t,f,t,t,47:53.5,47:53.5,d3200,t,admin,admin,,f,f,t,,http://www.zavio.com/product.php?id=75
375,zavio,d4210,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1920x1080,Dome,t,f,f,t,f,t,t,47:53.6,47:53.6,d4210,t,,,,f,f,t,,http://www.zavio.com/product.php?id=83
376,zavio,d5113,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1280x800,Dome,t,f,f,t,t,t,t,47:53.7,47:53.7,d5113,f,admin,admin,,f,f,t,,http://www.zavio.com/product.php?id=59
377,zavio,d5210,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1920x1080,Dome,t,f,f,t,t,t,t,47:53.8,47:53.8,d5210,f,admin,admin,,f,f,t,,http://www.zavio.com/product.php?id=61
378,zavio,d7111,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1280x800,Dome,t,f,f,t,t,t,t,47:53.9,47:53.9,d7111,f,admin,admin,,f,f,t,,http://www.zavio.com/product.php?id=60
379,zavio,d7210,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1920x1080,Dome,t,f,f,t,t,t,t,47:54.0,47:54.0,d7210,f,admin,admin,,f,f,t,,http://www.zavio.com/product.php?id=62
380,zavio,d7320,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,2048x1536,Dome,t,f,f,t,t,t,t,47:54.2,47:54.2,d7320,t,,,,f,f,t,,http://www.zavio.com/product.php?id=80
381,zavio,d7510,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,2560x1920,Dome,t,f,f,t,t,t,t,47:54.3,47:54.3,d7510,t,,,,f,f,t,,http://www.zavio.com/product.php?id=87
382,zavio,f7210,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1920x1080,Box,t,f,f,t,t,t,t,47:54.4,47:54.4,f7210,t,admin,admin,,f,t,t,,http://www.zavio.com/product.php?id=51
383,zavio,p5111,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1280x800,Dome,t,f,f,t,f,t,t,47:54.5,47:54.5,p5111,t,admin,admin,,f,f,t,,http://www.zavio.com/product.php?id=72
384,zavio,p5116,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1280x800,Dome,t,f,f,t,f,t,t,47:54.6,47:54.6,p5116,t,admin,admin,,f,t,f,,http://www.zavio.com/product.php?id=73
385,zavio,p5210,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1920x1080,Dome,t,f,f,t,f,t,t,47:54.7,47:54.7,p5210,t,admin,admin,,f,f,t,,http://www.zavio.com/product.php?id=74
386,zavio,p6210,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1920x1080,Dome,t,f,f,t,f,t,t,47:54.8,47:54.8,p6210,t,,,,f,f,t,,http://www.zavio.com/product.php?id=85
562,zavio,f1100,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1280x720,Box,f,f,f,f,f,f,t,48:15.4,48:15.4,f1100,t,admin,admin,,f,t,f,,http://zavio.com/product.php?id=56
563,zavio,f1105,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1280x720,Box,f,f,f,f,f,f,t,48:15.5,48:15.5,f1105,t,admin,admin,,f,t,f,,http://zavio.com/product.php?id=58
564,zavio,f3000,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,640x480,Box,t,f,f,f,f,t,t,48:15.6,48:15.6,f3000,t,admin,admin,,f,t,f,,http://zavio.com/product.php?id=67
565,zavio,f3005,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,640x480,Box,t,f,f,f,f,t,t,48:15.7,48:15.7,f3005,t,admin,admin,,f,t,f,,http://zavio.com/product.php?id=68
566,zavio,f3102,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1280x800,Box,t,f,f,f,f,t,t,48:15.8,48:15.8,f3102,t,admin,admin,,f,f,t,,http://zavio.com/product.php?id=65
567,zavio,f3107,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1280x800,Box,t,f,f,f,f,t,t,48:16.0,48:16.0,f3107,t,admin,admin,,f,t,f,,http://zavio.com/product.php?id=66
568,zavio,f3110,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1280x800,Box,t,f,f,t,f,t,t,48:16.1,48:16.1,f3110,t,admin,admin,,f,f,t,,http://zavio.com/product.php?id=63
569,zavio,f3115,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1280x800,Box,t,f,f,t,f,t,t,48:16.2,48:16.2,f3115,t,admin,admin,,f,t,f,,http://zavio.com/product.php?id=64
570,zavio,f3201,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1920x1080,Box,t,f,f,f,f,t,t,48:16.3,48:16.3,f3201,t,admin,admin,,f,f,f,,http://zavio.com/product.php?id=28
571,zavio,f3206,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1920x1080,Box,t,f,f,f,f,t,t,48:16.4,48:16.4,f3206,t,admin,admin,,f,t,f,,http://zavio.com/product.php?id=29
572,zavio,f3210,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1921x1080,Box,t,f,f,t,f,t,t,48:16.5,48:16.5,f3210,t,,,,f,f,t,,http://zavio.com/product.php?id=70
573,zavio,f3215,jpg/image.jpg,video.pro[PROFILE_NUMBER],video.mjpg,1922x1080,Box,t,f,f,t,f,t,t,48:16.6,48:16.6,f3215,t,,,,f,t,f,,http://zavio.com/product.php?id=84
387,mobotix,mobotix_default,record/current.jpg,,cgi-bin/faststream.jpg,2048x1536,Box,f,f,f,f,f,t,f,47:55.0,28:05.7,s15,f,admin,meinsm,,f,f,t,,
387,mobotix,s15,record/current.jpg,,cgi-bin/faststream.jpg,2048x1536,Box,f,f,f,f,f,t,f,47:55.0,28:05.7,s15,f,admin,meinsm,,f,f,t,,
388,mobotix,q24,record/current.jpg,,cgi-bin/faststream.jpg,2048x1536,Dome,f,f,f,f,f,t,f,47:55.1,28:05.7,q24,f,admin,meinsm,,f,f,t,,
389,mobotix,m12,record/current.jpg,,cgi-bin/faststream.jpg,2045x1536,Box,f,f,f,f,f,t,f,47:55.2,28:05.7,m12,t,admin,meinsm,,f,f,t,,
390,mobotix,m24,record/current.jpg,,cgi-bin/faststream.jpg,2048x1536,Box,f,f,f,f,f,t,f,47:55.3,28:05.8,m24,t,admin,meinsm,,f,f,t,,
391,mobotix,d15,record/current.jpg,,cgi-bin/faststream.jpg,2048x1536,Box,f,f,f,f,f,t,f,47:55.4,28:05.8,d15,t,admin,meinsm,,f,f,t,,
392,mobotix,d24,record/current.jpg,,cgi-bin/faststream.jpg,2048x1536,Box,f,f,f,f,f,t,f,47:55.5,28:05.8,d24,t,admin,meinsm,,f,f,t,,
399,panasonic,panasonic_default,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Box,t,f,f,f,f,t,t,47:56.3,47:56.3,wv-sw175,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
399,panasonic,wv-sw175,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Box,t,f,f,f,f,t,t,47:56.3,47:56.3,wv-sw175,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
393,panasonic,wv-sp102,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,640x480,Box,t,f,f,f,f,f,t,47:55.6,47:55.6,wv-sp102,f,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
394,panasonic,wv-sp105,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Box,t,f,f,f,f,f,t,47:55.7,47:55.7,wv-sp105,f,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
395,panasonic,wv-sp305,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Box,t,f,f,f,f,t,t,47:55.9,47:55.9,wv-sp305,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
396,panasonic,wv-sp306,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Box,t,f,t,t,f,t,t,47:56.0,47:56.0,wv-sp306,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
397,panasonic,wv-sw172,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,800x600,Box,t,f,f,f,f,t,t,47:56.1,47:56.1,wv-sw172,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
398,panasonic,wv-st162,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,800x600,Box,t,f,f,f,f,t,t,47:56.2,47:56.2,wv-st162,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
400,panasonic,wv-st165,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Box,t,f,f,f,f,t,t,47:56.4,47:56.4,wv-st165,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
401,panasonic,wv-sw314,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Box,t,f,t,f,t,f,t,47:56.5,47:56.5,wv-sw314,f,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
402,panasonic,wv-sw316,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Box,t,f,t,f,t,t,t,47:56.7,47:56.7,wv-sw316,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
403,panasonic,wv-sp508,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1920x1080,Box,t,f,t,f,f,f,t,47:56.8,47:56.8,wv-sp508,f,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
404,panasonic,wv-sp509,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1920x1080,Box,t,f,t,t,f,t,t,47:56.9,47:56.9,wv-sp509,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
405,panasonic,wv-sw316l,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Box,t,f,t,f,t,t,t,47:57.0,47:57.0,wv-sw316l,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
406,panasonic,wv-sw174w,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Box,t,f,f,f,f,f,t,47:57.1,47:57.1,wv-sw174w,t,admin,12345,,f,f,f,,http://security.panasonic.com/pss/security/
407,panasonic,wv-sfn611l,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Dome,t,f,f,t,f,t,t,47:57.2,47:57.2,wv-sfn611l,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
408,panasonic,wv-sfn631l,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,2048x1536,Dome,t,f,f,t,f,t,t,47:57.3,47:57.3,wv-sfn631l,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
409,panasonic,wv-sf332,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,800x600,Dome,t,f,t,f,t,t,t,47:57.4,47:57.4,wv-sf332,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
410,panasonic,wv-sf335,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Dome,t,f,t,f,t,t,t,47:57.6,47:57.6,wv-sf335,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
411,panasonic,wv-sf336,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Dome,t,f,t,f,t,t,t,47:57.7,47:57.7,wv-sf336,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
412,panasonic,wv-sf132,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,640x480,Dome,t,f,t,f,f,f,t,47:57.8,47:57.8,wv-sf132,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
413,panasonic,wv-sf135,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Dome,t,f,t,f,f,f,t,47:57.9,47:57.9,wv-sf135,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
414,panasonic,wv-sf138,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1920x1080,Dome,t,f,t,f,f,t,f,47:58.0,47:58.0,wv-sf138,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
415,panasonic,wv-cp300,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,,Dome,f,f,t,f,f,f,f,47:58.1,47:58.1,wv-cp300,f,admin,12345,,f,f,f,,http://security.panasonic.com/pss/security/
416,panasonic,wv-sf538,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1920x1080,Dome,t,f,t,f,t,f,t,47:58.2,47:58.2,wv-sf538,f,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
417,panasonic,wv-sf539,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1920x1080,Dome,t,f,t,t,t,t,t,47:58.3,47:58.3,wv-sf539,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
418,panasonic,wv-sf548,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1920x1080,Dome,t,f,t,f,t,f,t,47:58.5,47:58.5,wv-sf548,f,admin,12345,,f,f,f,,http://security.panasonic.com/pss/security/
419,panasonic,wv-sf549,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,2048x1536,Dome,t,f,t,t,t,f,t,47:58.6,47:58.6,wv-sf549,f,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
420,panasonic,wv-cp310,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,976x494,Dome,f,f,f,f,f,f,f,47:58.7,47:58.7,wv-cp310,f,admin,12345,,f,f,f,,http://security.panasonic.com/pss/security/
421,panasonic,wv-sc385,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Dome,t,f,t,t,f,t,t,47:58.8,47:58.8,wv-sc385,t,admin,12345,,f,f,f,,http://security.panasonic.com/pss/security/
422,panasonic,wv-sw395,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Dome,t,f,t,f,f,f,f,47:58.9,47:58.9,wv-sw395,f,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
423,panasonic,wv-sw396,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Dome,t,f,t,f,f,f,f,47:59.0,47:59.0,wv-sw396,f,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
424,panasonic,wv-sc384,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Dome,t,f,t,f,f,f,f,47:59.1,47:59.1,wv-sc384,f,admin,12345,,f,f,f,,http://security.panasonic.com/pss/security/
425,panasonic,wv-sc386,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Dome,t,f,t,t,f,t,t,47:59.3,47:59.3,wv-sc386,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
426,panasonic,wv-sf438,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1920x1080,Dome,t,f,t,f,f,t,t,47:59.4,47:59.4,wv-sf438,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
427,panasonic,wv-sw458,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1920x1080,Dome,f,f,t,f,f,t,t,47:59.5,47:59.5,wv-sw458,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
428,panasonic,wv-sw598,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1920x1080,Dome,t,f,t,t,f,t,t,47:59.6,47:59.6,wv-sw598,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
429,panasonic,wv-sw396a,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Dome,t,f,t,t,f,t,t,47:59.7,47:59.7,wv-sw396a,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
430,panasonic,wv-sw395a,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Dome,t,f,t,f,f,t,t,47:59.8,47:59.8,wv-sw395a,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
431,panasonic,wv-cw594a,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x960,Dome,t,f,t,t,f,t,t,48:00.0,48:00.0,wv-cw594a,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
432,panasonic,wv-sc588,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1920x1080,Dome,t,f,t,f,f,t,t,48:00.1,48:00.1,wv-sc588,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
433,panasonic,wv-nw502s,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1920x1080,Dome,t,f,f,t,t,t,f,48:00.2,48:00.2,wv-nw502s,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
434,panasonic,wv-sf342,SnapshotJPEG,MediaInput/h264,nphMotionJpeg,1280x720,Dome,f,f,f,f,t,t,f,48:00.3,48:00.3,wv-sf342,t,admin,12345,,f,f,t,,http://security.panasonic.com/pss/security/
